,ID,Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange,Recovered,RecoveredChange,Latitude,Longitude,ISO2,ISO3,Country_Region,AdminRegion1,AdminRegion2,Country_Population,Yearly Change,Net Change,Density (P/Km²),Land Area (Km²),Migrants (net),Fert. Rate,Med. Age,Urban Pop %,World Share,State,AdminRegion1 Pop,County_State,County,Density,CTYPOP,Case Ratio
84939,22897048,06/01/2020,14,0.0,1.0,0.0,13.0,0.0,35.26226,-92.7014,US,USA,United States,Arkansas,Conway County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Conway County,38.5,20846.0,0.0671591672263264
85007,22905977,06/01/2020,228,8.0,0.0,0.0,178.0,5.0,35.8308,-90.63289,US,USA,United States,Arkansas,Craighead County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Craighead County,136.4,110332.0,0.2066490229489178
85072,22897050,06/01/2020,30,1.0,0.0,0.0,12.0,0.0,35.58889,-94.24271,US,USA,United States,Arkansas,Crawford County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Crawford County,104.4,63257.0,0.047425581358584816
85140,22897051,06/01/2020,386,6.0,9.0,0.0,253.0,7.0,35.20746,-90.30873000000001,US,USA,United States,Arkansas,Crittenden County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Crittenden County,83.5,47955.0,0.8049212803670108
85203,22897052,06/01/2020,52,0.0,0.0,0.0,40.0,2.0,35.29573,-90.77113,US,USA,United States,Arkansas,Cross County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Cross County,29.0,16419.0,0.3167062549485352
85257,22897053,06/01/2020,1,0.0,0.0,0.0,1.0,0.0,33.96986,-92.65439,US,USA,United States,Arkansas,Dallas County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Dallas County,12.2,7009.0,0.014267370523612499
85321,22897054,06/01/2020,19,0.0,0.0,0.0,18.0,0.0,33.83234,-91.25494,US,USA,United States,Arkansas,Desha County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Desha County,16.9,11361.0,0.16723879940146114
85385,22897055,06/01/2020,20,0.0,1.0,0.0,16.0,0.0,33.5894,-91.71999,US,USA,United States,Arkansas,Drew County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Drew County,22.3,18219.0,0.10977550908392336
85454,22897056,06/01/2020,102,0.0,3.0,0.0,93.0,0.0,35.14702,-92.33201,US,USA,United States,Arkansas,Faulkner County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Faulkner County,174.8,126007.0,0.08094788384772274
85508,22897057,06/01/2020,4,0.0,0.0,0.0,2.0,0.0,35.51248,-93.89046,US,USA,United States,Arkansas,Franklin County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Franklin County,29.8,17715.0,0.022579734688117414
85558,22897058,06/01/2020,7,0.0,0.0,0.0,4.0,0.0,36.38163,-91.81817,US,USA,United States,Arkansas,Fulton County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Fulton County,19.8,12477.0,0.056103229943095294
85627,22897059,06/01/2020,136,0.0,1.0,0.0,132.0,0.0,34.57679,-93.15041,US,USA,United States,Arkansas,Garland County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Garland County,141.7,99386.0,0.13684019882075946
85692,22897060,06/01/2020,18,0.0,0.0,0.0,17.0,0.0,34.29,-92.42364,US,USA,United States,Arkansas,Grant County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Grant County,28.3,18265.0,0.09854913769504518
85756,22897061,06/01/2020,64,0.0,0.0,0.0,43.0,3.0,36.11769,-90.55908000000001,US,USA,United States,Arkansas,Greene County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Greene County,72.9,45325.0,0.14120242691671264
85818,22897062,06/01/2020,18,0.0,1.0,0.0,12.0,0.0,33.73531,-93.66835,US,USA,United States,Arkansas,Hempstead County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Hempstead County,31.1,21532.0,0.08359650752368568
85882,22897063,06/01/2020,32,0.0,0.0,0.0,30.0,0.0,34.31766,-92.94615,US,USA,United States,Arkansas,Hot Spring County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Hot Spring County,53.5,33771.0,0.09475585561576501
85949,22897064,06/01/2020,21,0.0,0.0,0.0,18.0,2.0,34.08873,-93.9935,US,USA,United States,Arkansas,Howard County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Howard County,23.4,13202.0,0.15906680805938495
86012,22897065,06/01/2020,31,0.0,0.0,0.0,28.0,1.0,35.74157,-91.56966,US,USA,United States,Arkansas,Independence County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Independence County,48.0,37825.0,0.08195637805684071
86064,22897066,06/01/2020,16,0.0,0.0,0.0,14.0,0.0,36.09467,-91.91348,US,USA,United States,Arkansas,Izard County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Izard County,23.6,13629.0,0.11739672756621909
86116,22897067,06/01/2020,3,0.0,0.0,0.0,1.0,0.0,35.599109999999996,-91.21477,US,USA,United States,Arkansas,Jackson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Jackson County,28.4,16719.0,0.017943656917279744
86185,22897068,06/01/2020,523,2.0,25.0,0.0,462.0,4.0,34.26879,-91.93151999999999,US,USA,United States,Arkansas,Jefferson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Jefferson County,88.9,66824.0,0.7826529390638094
86250,22897069,06/01/2020,48,5.0,0.0,0.0,35.0,0.0,35.570029999999996,-93.45992,US,USA,United States,Arkansas,Johnson County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Johnson County,38.7,26578.0,0.1806004966513658
86305,22897070,06/01/2020,9,0.0,1.0,0.0,8.0,0.0,33.240990000000004,-93.60703000000001,US,USA,United States,Arkansas,Lafayette County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Lafayette County,14.5,6624.0,0.1358695652173913
86370,22897071,06/01/2020,84,0.0,5.0,0.0,65.0,0.0,36.04124,-91.10704,US,USA,United States,Arkansas,Lawrence County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Lawrence County,29.6,16406.0,0.5120078020236499
86428,22897072,06/01/2020,21,1.0,1.0,0.0,14.0,1.0,34.7805,-90.7803,US,USA,United States,Arkansas,Lee County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Lee County,17.3,8857.0,0.23710059839674832
86494,22897073,06/01/2020,983,1.0,9.0,0.0,949.0,0.0,33.957440000000005,-91.73326,US,USA,United States,Arkansas,Lincoln County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Lincoln County,25.2,13024.0,7.547604422604423
86544,22897074,06/01/2020,6,0.0,0.0,0.0,4.0,1.0,33.7006,-94.23416999999999,US,USA,United States,Arkansas,Little River County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Little River County,24.7,12259.0,0.04894363324904152
86597,22897075,06/01/2020,7,1.0,0.0,0.0,4.0,0.0,35.21532,-93.71623000000001,US,USA,United States,Arkansas,Logan County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Logan County,31.6,21466.0,0.03260970837603652
86664,22897076,06/01/2020,49,1.0,0.0,0.0,46.0,0.0,34.75425,-91.88866,US,USA,United States,Arkansas,Lonoke County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Lonoke County,88.7,73309.0,0.06684036066512979
86716,22897077,06/01/2020,23,0.0,0.0,0.0,3.0,0.0,36.010940000000005,-93.72449,US,USA,United States,Arkansas,Madison County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Madison County,18.8,16576.0,0.13875482625482627
86768,22897078,06/01/2020,2,0.0,0.0,0.0,1.0,0.0,36.26831,-92.68415999999999,US,USA,United States,Arkansas,Marion County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Marion County,27.9,16694.0,0.011980352222355337
86828,22897079,06/01/2020,45,1.0,1.0,0.0,41.0,0.0,33.31218,-93.89155,US,USA,United States,Arkansas,Miller County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Miller County,69.5,43257.0,0.10402940564532909
86885,22906023,06/01/2020,76,1.0,2.0,0.0,64.0,1.0,35.7631,-90.05299000000001,US,USA,United States,Arkansas,Mississippi County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Mississippi County,51.6,40651.0,0.1869572704238518
86941,22897081,06/01/2020,5,0.0,0.0,0.0,5.0,0.0,34.67787,-91.20389,US,USA,United States,Arkansas,Monroe County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Monroe County,13.4,6701.0,0.07461572899567229
86991,22897082,06/01/2020,2,0.0,0.0,0.0,1.0,0.0,34.53885,-93.65953,US,USA,United States,Arkansas,Montgomery County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Montgomery County,12.2,8986.0,0.022256843979523704
87051,22897083,06/01/2020,7,1.0,0.0,0.0,4.0,0.0,33.663959999999996,-93.30711,US,USA,United States,Arkansas,Nevada County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Nevada County,14.6,8252.0,0.08482792050412022
87109,22897084,06/01/2020,3,0.0,0.0,0.0,3.0,0.0,35.91997,-93.2178,US,USA,United States,Arkansas,Newton County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Newton County,10.1,7753.0,0.0386946988262608
87165,22897085,06/01/2020,10,0.0,0.0,0.0,10.0,0.0,33.59335,-92.88186999999999,US,USA,United States,Arkansas,Ouachita County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Ouachita County,35.6,23382.0,0.04276794115131297
87224,22897086,06/01/2020,14,0.0,0.0,0.0,14.0,0.0,34.9474,-92.9313,US,USA,United States,Arkansas,Perry County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Perry County,18.9,10455.0,0.13390722142515543
87278,22897087,06/01/2020,22,1.0,1.0,0.0,8.0,0.0,34.42807,-90.84852,US,USA,United States,Arkansas,Phillips County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Phillips County,31.3,17782.0,0.12372061635361602
87341,22897088,06/01/2020,5,0.0,0.0,0.0,4.0,0.0,34.163470000000004,-93.6564,US,USA,United States,Arkansas,Pike County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Pike County,18.8,10718.0,0.046650494495241654
87408,22897089,06/01/2020,33,0.0,2.0,0.0,27.0,0.0,35.574020000000004,-90.66295,US,USA,United States,Arkansas,Poinsett County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Poinsett County,32.4,23528.0,0.1402584155049303
87472,22897090,06/01/2020,21,2.0,0.0,0.0,10.0,1.0,34.48584,-94.22803,US,USA,United States,Arkansas,Polk County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Polk County,24.1,19964.0,0.10518934081346423
87541,22897091,06/01/2020,161,13.0,1.0,0.0,95.0,3.0,35.44766,-93.03419,US,USA,United States,Arkansas,Pope County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Pope County,76.0,64072.0,0.25127981021350976
87596,22897092,06/01/2020,2,0.0,0.0,0.0,2.0,0.0,34.829809999999995,-91.55273000000001,US,USA,United States,Arkansas,Prairie County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Prairie County,13.4,8062.0,0.024807740014884644
87665,22897093,06/01/2020,903,15.0,34.0,0.0,693.0,9.0,34.76997,-92.31186,US,USA,United States,Arkansas,Pulaski County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Pulaski County,503.8,391911.0,0.2304094552079426
87730,22897094,06/01/2020,26,0.0,0.0,0.0,22.0,1.0,36.34146,-91.02757,US,USA,United States,Arkansas,Randolph County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Randolph County,27.6,17958.0,0.14478226974050562
87797,22897095,06/01/2020,113,1.0,1.0,0.0,89.0,3.0,34.64659,-92.67645999999999,US,USA,United States,Arkansas,Saline County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Saline County,148.0,122437.0,0.09229236260280797
87854,22897096,06/01/2020,1,0.0,0.0,0.0,1.0,0.0,34.86076,-94.06328,US,USA,United States,Arkansas,Scott County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Scott County,12.6,10281.0,0.009726680284019065
87917,22897097,06/01/2020,7,0.0,0.0,0.0,6.0,0.0,35.91086,-92.69949,US,USA,United States,Arkansas,Searcy County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Searcy County,12.3,7881.0,0.08882121558177897
87984,22897098,06/01/2020,43,3.0,0.0,0.0,20.0,2.0,35.199709999999996,-94.27398000000001,US,USA,United States,Arkansas,Sebastian County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Sebastian County,236.4,127827.0,0.0336392155022022
88050,22897099,06/01/2020,225,15.0,2.0,0.0,82.0,7.0,33.99722,-94.24123,US,USA,United States,Arkansas,Sevier County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Sevier County,30.2,17007.0,1.3229846533780207
88106,22897100,06/01/2020,46,0.0,2.0,0.0,34.0,0.0,36.16121,-91.47977,US,USA,United States,Arkansas,Sharp County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Sharp County,28.6,17442.0,0.26373122348354544
88167,22897101,06/01/2020,676,2.0,1.0,0.0,612.0,12.0,35.02198,-90.74786,US,USA,United States,Arkansas,St. Francis County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,St. Francis County,44.5,24994.0,2.704649115787789
88231,22897102,06/01/2020,9,0.0,0.0,0.0,8.0,0.0,35.85978,-92.15689,US,USA,United States,Arkansas,Stone County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Stone County,20.4,12506.0,0.07196545658084119
88299,22897103,06/01/2020,173,0.0,8.0,0.0,132.0,20.0,33.17136,-92.5972,US,USA,United States,Arkansas,Union County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Union County,40.1,38682.0,0.44723644072178276
88366,22897104,06/01/2020,28,0.0,2.0,0.0,26.0,0.0,35.58062,-92.51569,US,USA,United States,Arkansas,Van Buren County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Van Buren County,24.4,16545.0,0.16923541855545482
88434,22897105,06/01/2020,562,53.0,7.0,0.0,193.0,13.0,35.979009999999995,-94.21556,US,USA,United States,Arkansas,Washington County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Washington County,215.6,239187.0,0.2349626024825764
88501,22897106,06/01/2020,44,0.0,1.0,0.0,37.0,0.0,35.256190000000004,-91.74563,US,USA,United States,Arkansas,White County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,White County,74.5,78753.0,0.05587088745825556
88566,22897107,06/01/2020,1,0.0,0.0,0.0,1.0,0.0,35.18631,-91.24308,US,USA,United States,Arkansas,Woodruff County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Woodruff County,12.4,6320.0,0.015822784810126583
88619,22897108,06/01/2020,162,21.0,1.0,0.0,77.0,6.0,35.00267,-93.41114,US,USA,United States,Arkansas,Yell County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arkansas,3017804.0,Arkansas,Yell County,23.9,21341.0,0.7591021976477204
88790,22921126,06/01/2020,55,0.0,,,,,35.39563,-109.4888,US,USA,United States,Arizona,Apache County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arizona,7278717.0,Arizona,Apache County,6.4,71887.0,0.07650896545967976
88855,22921128,06/01/2020,11,0.0,3.0,0.0,,,31.87952,-109.7512,US,USA,United States,Arizona,Cochise County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arizona,7278717.0,Arizona,Cochise County,21.3,125922.0,0.008735566461777927
88920,22905928,06/01/2020,1155,4.0,81.0,0.0,,,35.83867,-111.7705,US,USA,United States,Arizona,Coconino County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arizona,7278717.0,Arizona,Coconino County,7.2,143476.0,0.8050126850483704
88983,22921131,06/01/2020,3,0.0,2.0,0.0,,,33.799659999999996,-110.8117,US,USA,United States,Arizona,Gila County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arizona,7278717.0,Arizona,Gila County,11.3,54018.0,0.005553704320781961
89047,22921133,06/01/2020,2,0.0,2.0,0.0,,,32.93268,-109.8875,US,USA,United States,Arizona,Graham County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arizona,7278717.0,Arizona,Graham County,8.1,38837.0,0.005149728351829442
89105,22921136,06/01/2020,1,0.0,0.0,0.0,,,33.21553,-109.2403,US,USA,United States,Arizona,Greenlee County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arizona,7278717.0,Arizona,Greenlee County,4.6,9498.0,0.01052853232259423
89169,22921138,06/01/2020,4,0.0,,,,,33.72919,-113.9812,US,USA,United States,Arizona,La Paz County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arizona,7278717.0,Arizona,La Paz County,4.6,21108.0,0.018950161076369147
89232,22905935,06/01/2020,9937,122.0,433.0,1.0,,,33.34884,-112.4912,US,USA,United States,Arizona,Maricopa County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arizona,7278717.0,Arizona,Maricopa County,414.9,4485414.0,0.22154030820789342
89297,22921141,06/01/2020,28,0.0,,,,,35.704190000000004,-113.7581,US,USA,United States,Arizona,Mohave County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arizona,7278717.0,Arizona,Mohave County,15.0,212181.0,0.013196280534072326
89361,22905940,06/01/2020,1873,7.0,64.0,4.0,,,35.39955,-110.3214,US,USA,United States,Arizona,Navajo County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arizona,7278717.0,Arizona,Navajo County,10.8,110924.0,1.6885435072662363
89425,22905942,06/01/2020,2382,14.0,185.0,0.0,,,32.09727,-111.7898,US,USA,United States,Arizona,Pima County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arizona,7278717.0,Arizona,Pima County,106.7,1047279.0,0.22744655435657546
89490,22921145,06/01/2020,138,0.0,40.0,1.0,,,32.90432,-111.3448,US,USA,United States,Arizona,Pinal County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arizona,7278717.0,Arizona,Pinal County,70.0,462789.0,0.029819204864419857
89555,22921147,06/01/2020,7,0.0,,,,,31.525940000000002,-110.8466,US,USA,United States,Arizona,Santa Cruz County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arizona,7278717.0,Arizona,Santa Cruz County,38.3,46498.0,0.015054410942406124
89619,22921149,06/01/2020,62,0.0,6.0,0.0,,,34.59985,-112.5538,US,USA,United States,Arizona,Yavapai County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arizona,7278717.0,Arizona,Yavapai County,26.0,235099.0,0.026371868872262325
89684,22921151,06/01/2020,16,0.0,,,,,32.76896,-113.9058,US,USA,United States,Arizona,Yuma County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,Arizona,7278717.0,Arizona,Yuma County,35.5,213787.0,0.0074840846262869114
89864,22966117,06/01/2020,3470,181.0,96.0,1.0,,,37.65051,-121.9181,US,USA,United States,California,Alameda County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,California,39512223.0,California,Alameda County,2043.6,1671329.0,0.20761920603304318
89926,22983533,06/01/2020,1,0.0,0.0,0.0,,,38.59733,-119.8204,US,USA,United States,California,Alpine County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,California,39512223.0,California,Alpine County,1.6,1129.0,0.08857395925597875
89995,22983531,06/01/2020,10,8.0,0.0,0.0,,,38.446059999999996,-120.6518,US,USA,United States,California,Amador County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,California,39512223.0,California,Amador County,64.1,39752.0,0.0251559669953713
90063,22966172,06/01/2020,51,25.0,0.0,0.0,,,39.66705,-121.6009,US,USA,United States,California,Butte County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,California,39512223.0,California,Butte County,134.4,219186.0,0.023267909446771238
90139,22977232,06/01/2020,13,10.0,0.0,0.0,,,38.20473,-120.5541,US,USA,United States,California,Calaveras County,330610570.0,0.59 %,1937734.0,36.0,9147420.0,954806.0,1.8,38,83 %,4.25 %,California,39512223.0,California,Calaveras County,44.7,45905.0,0.028319355190066443
